shot,flat_top_start,flat_top_end
59468,0.1881,1.7683
59476,0.1881,0.726700127
59477,0.1881,0.638900101
59479,0.133100271,0.408900082
59481,0.133100271,0.489300072
59482,0.133100271,0.734800041
59483,0.133100271,1.70000029
59484,0.133100271,0.691600084
59485,0.133100271,0.696100056
59488,0.1881,1.468
59491,0.0511002652,2.53000021
59492,0.1881,1.94910014
59493,0.0511002652,2.53000021
59497,0.1881,1.95
59498,0.133100271,0.533100069
59499,0.0511002652,2.53000021
59500,0.0511002652,2.53000021
59502,0.133100271,0.305600107
59503,0.133100271,1.70000029
59504,0.0511002652,2.53000021
59505,0.0511002652,2.53000021
59506,0.0511002652,2.3678
59507,0.133100271,1.0128
59508,0.0511002652,2.53000021
59511,0.0511002652,2.4815
59512,0.133100271,0.657200038
59513,0.0511002652,2.39909983
59515,0.1881,0.861900091
59518,0.0511002652,1.24599993
59519,0.1881,0.941400111
59520,0.133100271,0.69780004
59522,0.0511002652,2.3688
59523,0.133100271,0.747000039
59526,0.1881,1.468
59527,0.1881,1.72
59528,0.1881,1.72
59529,0.1881,1.72
59530,0.1881,1.72
59531,0.1881,1.72
59532,0.1881,1.35710013
59535,0.1881,1.72
59537,0.1881,1.72
59538,0.1881,1.8243
59539,0.1881,1.82370007
59540,0.1881,0.879800141
59546,0.1881,1.468
59547,0.22810027,2.0574
59549,0.22810027,0.457
59550,0,0
59552,0.22810027,1.1703999
59553,0.22810027,1.0899
59554,0.1331,0.573200107
59555,0.22810027,1.2032
59556,0.22810027,1.41669989
59558,0.1331,1.7
59562,0.1881,0.522900105
59563,0.1881,0.529200137
59564,0.2281,0.495800108
59565,0.1331,1.6
59567,0.2281,1.948
59573,0.2281,1.7578001
59575,0.2281,1.69910014
59576,0.1331,1.6
59579,0.1881,1.468
59581,0.133,0.999500096
59583,0.133,1.26670015
59585,0.2281,0.631000102
59587,0.1331,1.6
59590,0.22810027,1.38799989
59593,0.1881,1.78780007
59594,0.22810027,1.5162
59595,0.1881,1.78860009
59596,0.22810027,0.3737
59597,0.2281,1.17070007
59598,0.1331,1.1441
59599,0.2281,0.837500095
59600,0.22810027,1.52800024
59601,0,0
59603,0.2281,1.56370008
59604,0.22810027,0.3067
59605,0.2281,1.55110013
59606,0.22810027,0.3059
59607,0.308,0.504400134
59608,0.1331,0.960499942
59611,0.1881,0.645200133
59615,0.1881,1.468
59616,0.0511002652,2.30499983
59618,0.0511002652,2.5159
59619,0.0511002652,2.51759982
59620,0.0511002652,2.52159977
59621,0.0511002652,2.5152998
59622,0.0511002652,2.51569986
59624,0.0511002652,2.34679985
59625,0.0511002652,2.3414
59630,0.1271,1.82
59631,0.0511002652,2.517
59634,0.0511002652,2.51499987
59635,0.1271,1.59960008
59638,0.2281,1.58850014
59643,0.4281,1.44300008
59644,0.4281,1.41560006
59645,0.4281,1.38590014
59652,0.1881,1.468
59654,0.0871,1.939
59655,0.388,1.22830009
59659,0.2281,1.7532
59660,0.2281,1.7611
59661,0.5001,1.52670014
59662,0,0
59663,0.428,1.20840013
59664,0.428,1.18000007
59665,0.188100263,0.2636
59666,0.1881,0.2078
59667,0.6201,0.657000124
59668,0.1881,1.72
59669,0.6201,1.14910007
59675,0.6201,0.623100102
59677,0.6201,1.20230007
59678,0.22810027,0.4104
59680,0.388,1.06660008
59684,0.1881,1.468
59685,0.1271,1.43440008
59687,0.1271,1.18930006
59688,0.105100267,0.6763
59689,0.1271,1.23210013
59690,0.105100267,0.7432
59691,0.1271,1.867
59692,0.105100267,1.77000022
59693,0.1271,1.867
59694,0.105100267,1.3196
59697,0.0871002674,1.37
59700,0.1271,1.70700014
59703,0.1271,1.5571
59705,0.1271,0.5825001
59707,0.1271,0.593800128
59708,0.1271,0.448200107
59709,0.1881,1.77
59711,0.1271,0.732300103
59714,0.1271,0.822000086
59721,0.1881,1.468
59722,0.1331,0.640500128
59723,0.1331,1.12330008
59724,0.1331,0.188600123
59725,0.3081,0.621700108
59726,0.2681,1.2001
59727,0.2681,1.12680006
59728,0.22810027,0.406499982
59732,0.22810027,0.4108
59737,0.2281,1.8
59738,0.1881,0.747200131
59739,0.1881,0.8131001
59740,0.1881,0.904900134
59741,0.1881,1.07800007
59742,0.1881,1.45
59743,0.1881,1.35660017
59744,0,0
59747,0,0
59748,0.4001,0.460000128
59749,0.1881,0.832000136
59750,0.1881,1.55430007
59751,0.1331,0.964900136
59752,0.1331,1.43580008
59753,0.1331,0.337100118
59754,0.1331,0.596400142
59759,0.1881,1.72
59763,0.1271,1.69950008
59764,0.1271,0.746000111
59765,0.1271,0.841800094
59771,0.188100263,1.64799988
59772,0.1271,1.82
59773,0.1271,0.830300093
59774,0.1271,1.07550013
59775,0.1271,1.09940016
59776,0.1271,1.82
59777,0.1271,1.82
59779,0.1271,1.82
59782,0.1271,1.27020013
59783,0.1271,1.82
59784,0.1271,0.80640012
59785,0.1271,0.860100091
59786,0.1271,1.1012001
59787,0.1271,0.874700129
59788,0.1271,0.721400142
59794,0.1881,1.45880008
59797,0.1881,1.468
59800,0.1881,1.77
59802,0.1881,0.239000112
59805,0.1881,0.245600119
59806,0.1271,0.58310014
59807,0.1271,0.600800097
59808,0.1271,1.82
59809,0.1271,1.42070007
59810,0.1271,1.59670007
59811,0.1271,1.68630016
59814,0.1271,1.57660007
59815,0.1271,1.50720012
59816,0.1271,0.936300099
59817,0.1271,1.82
59818,0.1271,1.82
59819,0.1271,1.82
59820,0.1271,1.8001
59824,0.1271,1.8
59825,0.1271,1.82
59828,0.1271,0.99390012
59829,0.1271,1.52
59830,0.1271,1.01810014
59831,0.1271,1.52
59861,0.2281,1.07270014
59863,0.2281,1.8
59871,0.1331,1.45
59873,0.1331,0.68930012
59874,0.1331,1.41360009
59875,0,0
59876,0.4001,0.631400108
59877,0.268,1.45
59878,0,0
59879,0,0
59880,0.268,0.370800108
59881,0.268,0.36010012
59882,0.268,0.564500093
59885,0.268,1.45
59886,0.268,0.441400111
59887,0,0
59888,0.7001,0.997000098
59889,0.7001,1.4151001
59890,0.7001,1.0358001
59891,0.2281,1.72440016
59892,0.2281,0.579700112
59893,0.2281,1.64
59894,0.2281,1.19910014
59901,0.1881,1.468
59902,0.1271,0.569200099
59905,0.3701,2.2
59906,0.3701,2.2
59907,0.1271,1.25040007
59908,0.3701,0.831500113
59910,0.3701,0.845400095
59911,0.5001,0.815900087
59912,0.5001,2.2
59913,0.3701,2.2
59914,0.3701,2.04
59915,0.3701,2.04
59916,0.3701,2.04
59928,0.1881,0.542500138
59931,0.3701,2.04
59933,0.3701,2.04
59934,0.3701,2.04
59935,0.3701,2.04
59936,0.3701,2.04
59938,0.3701,2.04
59940,0.188100263,0.449599981
59942,0.188100263,0.4682
59953,0.1881,0.569600105
59954,0.3601,1.95
59955,0.3601,1.95
59959,0.388,0.505000114
59965,0.388,0.974400103
59966,0.388,0.925600111
59970,0.388,0.960700095
59972,0.388,0.836900115
59973,0.388,0.898900092
59974,0.388,0.906800091
59975,0.388,0.963900089
59976,0.388,0.879900098
59977,0.388,0.956700087
59979,0.348,1.0013001
59981,0.348,1.03390014
59984,0.1881,1.468
59985,0.2281,1.5049001
59986,0.2281,0.232500121
59987,0.2281,0.677900136
59988,0.7001,1.0104
59990,0.6001,0.904900134
59992,0.2281,0.5200001
59997,0.2681,0.369100124
60000,0.1881,1.4501
60001,0.1881,0.874000132
60002,0.1881,1.45
60003,0.1881,0.851900101
60004,0.348,0.970900118
60005,0.388,0.94750011
60006,0.6001,1.28360009
60007,0.348,0.973900139
60008,0.348,1.01850009
60009,0.6001,0.626300097
60010,0,0
60011,0.6001,0.705300093
60012,0.388,1.1256001
60015,0.428,1.2671001
60018,0.428,1.528
60021,0.1881,1.468
60022,0.127100274,0.4005
60025,0.0871002674,2.47700024
60032,0.0871002674,1.80339992
60033,0.0871002674,2.17299986
60034,0.0871002674,2.0633
60035,0.0871,2.2
60038,0.0871,2.2
60039,0.0871,2.2
60043,0.1881,0.651900113
60044,0.127100274,1.3707
60045,0.360100269,0.4209
60049,0.360100269,0.4209
60053,0.360100269,0.7748
60054,0.360100269,0.8024
60055,0.450000256,0.724199951
60056,0.450000256,0.7495
60061,0.1331,0.355900109
60062,0.1331,0.319900125
60063,0.1331,0.319200128
60064,0.1331,0.334000111
60065,0.1331,0.622100115
60066,0.1331,1.43540013
60068,0.1331,1.12800014
60069,0.1331,1.45
60070,0.1331,1.45
60071,0.1331,0.908900142
60072,0.1331,1.04320014
60073,0.1331,0.759700119
60074,0.1331,1.45
60075,0.1331,1.22120011
60079,0.1881,1.468
60087,0.1881,1.77
60090,0.1331,1.22650015
60091,0.1331,1.45
60092,0.1331,1.24160016
60093,0.1331,1.45
60094,0.1331,1.45
60095,0.1331,0.71600014
60096,0.2681,0.434500128
60097,0.1331,1.45
60098,0.22810027,0.4097
60099,0.1331,1.42350006
60100,0.1331,1.38260007
60101,0.22810027,0.4152
60102,0,0
60103,1.4001,1.45
60104,1.4001,1.43260014
60105,1.4001,1.45
60108,0.1881,1.468
60114,0.0871,1.70090008
60116,0.0871,1.70790017
60121,0.0871,2.40360022
60122,0.0871,2.4028
60123,0.0871,2.497
60127,0.0871,1.50480008
60129,0.0871002674,1.5029999
60130,0.0871002674,1.5029999
60132,0.0871002674,1.5028
60133,0.0871002674,1.50509989
60134,0.0871002674,2.20000029
60135,0.0871002674,1.50359988
60137,0.0871002674,1.5069
60138,0.0871002674,1.6092999
60141,0.1881,1.468
60144,0.428,1.31080008
60153,0.428,1.17210007
60155,0.0871,2.497
60156,0.1881,1.468
60165,0.0871,2.497
60170,0.0871,1.3569001
60171,0.0871,1.35800016
60173,0.2681,1.38700008
60175,0.0871,0.911500096
60177,0.0871,1.24000013
60178,0.0871,1.22470009
60179,0.0871,1.21170008
60180,0.0871,1.20470011
60181,0.2681,0.887800097
60182,0.0871,2.1142
60183,0.0871,2.2
60184,0.0871,1.7542001
60185,0.0871,2.05070019
60205,0.1881,1.468
60207,0.0871,0.426100105
60216,0.0871,0.098900117
60220,0.0871,1.0164001
60222,0.0871002674,1.4246999
60226,0.127100274,0.813999951
60229,0.0871002674,0.426799983
60230,0.0871002674,0.4276
60231,0.0871002674,1.68539989
60232,0.0871002674,0.4279
60233,0.0871002674,0.4245
60234,0.0871002674,0.426799983
60235,0.0871002674,0.4279
60236,0.0871002674,0.4264
60237,0.0871002674,0.4265
60238,0.0871002674,2.17229986
60241,0.188100263,1.46800029
60245,0.0871,0.0980001166
60252,0.0871,1.1759001
60255,0.0871,1.98680007
60257,0.0871,0.425400108
60262,0,0
60263,0,0
60264,0,0
60265,0,0
60266,0,0
60267,0.7001,0.842400134
60268,0.7001,0.907900095
60269,0.7001,0.987000108
60271,0,0
60272,0.7001,1.14190006
60273,0.7001,1.05500007
60275,0.6001,1.07380009
60278,0.6001,1.4
60281,0.1881,0.669100106
60282,0.1331,1.12150013
60283,0.1331,1.2944001
60284,0.1331,1.25340009
60285,0.1331,1.4187001
60286,0.1331,1.45
60287,0.1331,1.45
60290,0.1881,0.718600094
60291,0.188100263,0.4005
60292,0,0
60295,0.0871,0.425200105
60304,0,0
60310,0,0
60313,0,0
60315,0.0871,0.424400121
60320,0.0871,1.04720008
60322,0,0
60327,0.0871,0.100300118
60351,0.1881,1.468
60352,0.330100268,0.341
60353,0.330100268,0.5954
60354,0.330100268,1.60000026
60367,0.051099997,2.37650013
60368,0.051099997,2.38
60370,0.051099997,1.63730013
60378,0.3301,1.6
60385,0.1881,0.835000098
60386,0.133100271,0.4003
60388,0.133100271,0.915100038
60389,0,0
60394,0,0
60400,0.428,1.32920015
60401,0,0
60402,0,0
60403,0,0
60404,0.5001,1.48340011
60405,0.5001,1.49420011
60406,0,0
60407,0,0
60408,0,0
60409,0,0
60410,0.5001,0.915400088
60423,0.188100263,1.46800029
60425,0.3301,0.7001
60433,0.0871,2.38
60456,0.1881,1.468
60476,0.1881,1.468
60482,0.1321,2
60494,0.188100263,1.95000029
60499,0.1881,1.468
60512,0.1881,1.468
60534,0.1881,1.468
60551,0.1481,2.02
60572,0.1881,1.65
60577,0.1881,1.468
60615,0.3601,1.87
60625,0.2281,1.708
60631,0.1881,0.505800128
60642,0.1881,0.91
60668,0.1881,1.468
60675,0.2681,1.938
60682,0.2681,1.938
60685,0.1881,1.468
60699,0.2281,1.708
60711,0.1881,0.91
60712,0.1881,0.91
60724,0.1881,1.468
60757,0.1881,1.468
60758,0.2281,1.708
60759,0.2281,1.708
60767,0.2281,1.708
60769,0.2681,1.938
60792,0.1881,1.468
60794,0.1881,1.77
60796,0.3881,1.708
60807,0.1881,1.77
60808,0.1881,0.91
60812,0.133,1.69800007
60813,0.133,1.66240013
60814,0.133,1.67450011
60828,0.1881,1.468
60830,0.133,1.55410016
60847,0.1881,1.468
60851,0.3701,2.2
60852,0.3701,2.2
60863,0.1881,1.468
60864,0.3701,2.2
60865,0.3701,2.2
60866,0.3701,2.2
60868,0.3701,2.2
60892,0.133,1.75
60894,0.133,1.75
60899,0.1881,1.468
60901,0.0611,1.884
60902,0.0871,2.275
60904,0.3701,2.2
60905,0.3701,2.2
60909,0.3701,2.2
60925,0.1881,1.31
60945,0.1881,0.476700127
60981,0.1331,1.976
60984,0.1331,1.976
60992,0.133,1.9
60995,0.133,1.30360007
61000,0.133,1.49550009
61004,0.1331,1.976
61005,0.133,1.66820014
61008,0.1881,1.468
61009,0.133,1.8
61010,0.133,1.48700011
61021,0.1331,1.64240015
61028,0.133100271,1.92739987
61031,0.1331,1.976
61032,0.1331,1.976
61037,0.1881,1.468
61038,0.1331,1.9
61039,0.1331,1.9
61041,0.1331,1.9
61042,0.1331,1.61100006
61043,0.1331,1.6206001
61044,0.1331,1.21140015
61055,0.1331,1.91650009
61056,0.1331,1.63690007
61057,0.1331,1.88340008
61058,0.1331,1.9180001
61060,0.1331,1.976
61106,0.188100263,1.68000031
61110,0.188100263,1.68000031
61149,0.1881,1.468
61161,0.133,1.8
61163,0.1881,1.696
61178,0.1331,1.976
61205,0.1881,1.42
61210,0.133,1.8
61217,0.1881,1.468
61233,0.1881,1.468
61237,0.1331,1.3016001
61242,0.1331,1.5111
61246,0.1331,1.51410007
61250,0.3801,1.4
61254,0.1331,1.57760012
61260,0.1331,1.6486001
61266,0.2281,1.8
61273,0.1881,1.468
61274,0.1331,1.9
61275,0.1331,1.6131
61277,0.1331,1.25650012
61279,0.1331,1.69370008
61281,0.1331,1.9
61312,0.1881,1.468
61323,0.1881,2
61329,0.3601,1.87
61348,0.1881,1.468
61355,0.3801,1.4
61357,0.3801,1.4
61375,0.1881,1.468
61400,0.1331,1.9
61412,0.1881,1.468
61449,0.133,1.75
61477,0.133,1.75
61478,0.133,1.75
61522,0.133,1.7
61523,0.133,1.7
61524,0.133,1.7
61608,0.1331,1.52410007
61609,0.1331,1.33990014
61617,0.1331,1.976
61619,0.1331,1.976
61629,0.1881,1.468
61630,0.1331,1.67930007
61631,0.1331,1.29600012
61646,0.1881,1.468
61652,0.1331,1.976
61655,0.1331,1.976
61657,0.1331,1.976
61661,0.1331,1.976
61664,0.1331,1.976
61669,0.1331,1.976
61670,0.1331,1.976
61671,0.1331,1.976
61683,0.1881,1.468
61684,0.1331,1.976
61685,0.1331,1.976
61696,0.1331,1.976
61698,0.1331,1.976
61701,0.2681,1.938
61702,0.1331,1.3785001
61703,0.1331,1.44880009
61711,0.1331,1.49580014
61712,0.1331,1.59620011
61713,0.1331,1.82
61714,0.1331,1.82
61716,0.1331,1.82
61719,0.1331,1.52090013
61723,0.1881,0.477200121
61724,0.1881,0.536900103
61726,0.1331,1.9
61739,0.2281,1.708
61740,0.2281,1.708
61744,0.2681,1.938
61748,0.1881,1.468
61758,0.100100264,2.41000032
61784,0.1881,1.468
61807,0.1331,1.976
61814,0.133100271,1.82000029
61818,0.1881,1.468
61828,0.1881,1.74
61844,0.1331,1.976
61846,0.1331,1.976
61859,0.1881,1.468
61889,0.1881,1.468
61890,0.1881,1.696
61901,0.133,1.75
61906,0.133,1.75
61928,0.1881,1.468
61932,0.1331,1.976
61933,0.1331,1.976
61936,0.1881,1.468
61947,0.1331,2.014
61949,0.1331,2.014
61967,0.6201,1.528
61992,0.1881,0.202100113
61998,0.1881,0.447900116
62003,0.1331,1.976
62005,0.1331,1.976
62052,0.1331,1.976
62075,0.1331,1.93
62086,0.2281,2.056
62087,0.1331,2.056
62088,0.5,2.056
62102,0.1881,0.825500131
62103,0.1881,0.507400095
62104,0.37010026,2.20000029
62105,0.37010026,2.20000029
62106,0.37010026,2.20000029
62107,0.37010026,2.20000029
62108,0.37010026,2.20000029
62109,0.37010026,2.20000029
62110,0.37010026,2.20000029
62114,0.0611,1.859
62115,0.0611,1.884
62120,0.1881,1.468
62127,0.0611,1.884
62128,0.0611,1.884
62132,0.1881,1.468
62133,0.1881,1.468
62145,0.1881,1.468
62169,0.100100264,2.41000032
62172,0.100100264,2.41000032
62176,0.1881,0.339900106
62195,0.1881,0.335000128
62217,0.2681,1.642
62239,0.188100263,1.46800029
62307,0.1881,1.468
62342,0.1881,1.468
62370,0.1881,1.468
62417,0.2681,1.642
62420,0.2681,1.642
62426,0.2681,1.642
62427,0.2281,1.65
62434,0.1881,1.468
62495,0.1881,0.353600115
62501,0.1881,0.528100133
62502,0.1881,1.468
62520,0.1881,1.468
62523,0.428,1.528
62527,0.1881,1.468
62528,0.428,1.6
62545,0.1601,1.76
62546,0.1601,1.76
62562,0.1881,1.468
62567,0.428,1.528
62568,0.428,1.528
62579,0.428,1.6
62581,0.0871,1.814
62602,0.051099997,2.53
62618,0.1881,1.468
62624,0.1601,1.76
62626,0.1601,1.76
62663,0.1331,1.714
62664,0.0871002674,1.81400025
62690,0.5,2.056
62691,0.5,2.056
62708,0.0871,1.8
62726,0.1881,1.468
62736,0.0871,1.814
62737,0.2281,1.708
62744,0.2281,1.708
62778,0.348,1.548
62783,0.0951,2.276
62800,0.0911002681,2.07110023
62837,0.1881,1.468
62854,0.1331,1.825
62861,0.133100271,1.62800026
62864,0.1331,1.714
62898,0.1881,1.468
62922,0.0871,1.814
62924,0.0871002674,1.81400025
62936,0.0871002674,1.81400025
62941,0.2001,2.203
62946,0.1881,1.468
62948,0.051099997,2.53
62950,0.1331,1.976
62960,0.1331,2.114
62978,0.133,1.75
62993,0.1881,1.468
63008,0.1331,1.6
63026,0.2281,1.5001
63055,0.1881,1.468
63056,0.1881,1.468
63058,0.1881,1.468
63061,0.1881,1.468
63068,0.1881,1.468
63073,0.1881,1.468
63079,0.1881,1.468
63080,0.1881,1.77
63108,0.1881,1.468
63116,0.1881,0.597300112
63117,0.1881,0.664400101
63122,0.1331,1.5
63126,0.1331,1.5
63127,0.1331,2
63140,0.1881,1.468
63159,0.5001,2
63174,0.1881,1.897
63179,0.1881,1.08640015
63214,0.1881,0.5279001
63228,0.1881,1.678
63230,0.133,1.2650001
63232,0.133,1.53390014
63234,0.133,1.49880016
63236,0.133,1.6
63238,0.133,1.52650011
63240,0.133,1.14520013
63242,0.133,0.961200118
63244,0.133,1.1335001
63246,0.133,1.45
63250,0.133,1.45
63254,0.2511,1.564
63285,0.2511,1.5641
63286,0.2511,1.5641
63291,0.2511,1.5641
63297,0.1881,0.677700102
63298,0.133,1.7
63300,0.133,1.7
63302,0.133,1.09130013
63306,0.133,1.45
63308,0.133,1.45
63310,0.133,1.45
63312,0.2281,1.548
63326,0.1881,1.927
63332,0.1881,1.468
63344,0.2281,1.648
63355,0.100099996,2.41
63364,0.100099996,2.41
63374,0.1881,0.592900097
63388,0.1881,0.539200127
63442,0.1881,1.08730006
63515,0.1881,1.77
63535,0,0
63536,0,0
63553,0.1881,0.316600114
63554,0.100099996,0.110300116
63555,0.100099996,0.111000121
63575,0.1881,1.3921
63576,0,0
63593,0,0
63596,0,0
63610,0.1881,1.392
63611,0.1881,1.392
63625,0.1331,1.93
63626,0.1881,1.8
63650,0.100099996,2.41
63654,0.1051,2.026
63659,0.1881,0.75270009
63692,0.100099996,2.41
63698,0.1881,0.550200105
63704,0.1881,1.392
63711,0.1881,1.9
63734,0.1881,0.683800101
63757,0.1881,0.628900111
63770,0.1881,1.897
63771,0.100099996,2.41
63823,0.1881,0.499700129
63832,0.1881,1.474
63843,0.1051,0.845200121
63844,0.0871,1.65
63847,0.105099998807907,1.73880010959113
63848,0.1051,1.56830013
63849,0.1051,1.17650008
63853,0.1051,1.26860011
63877,0.1051,2.186
63878,0.1051,1.58040011
63879,0.1051,1.62690008
63880,0.1051,1.66190016
63882,0.1051,1.43540013
63887,0.1051,0.984600127
63888,0.1051,0.99300009
63918,0.1051,0.906100094
63920,0.1051,1.71230006
63923,0.1051,0.94810009
63943,0.1051,1.4762001
63944,0.1051,1.51970017
63945,0.1051,1.28640008
63950,0.1331,1.392
63986,0.1051,2.159
63996,0.1881,0.533900142
63997,0.1881,1.468
63998,0.1051,2.159
64018,0.288,1.698
64019,0.288,1.698
64035,0.1881,1.468
64053,0.288,1.698
64060,0.1051,2.159
64067,0.1051,1.07900012
64074,0.1881,1.468
64085,0.288,1.698
64086,0.288,1.698
64112,0.1881,0.999500096
64113,0.1051,2.186
64129,0.1881,1.468
64148,0.288,1.698
64152,0.1331,1.392
64153,0.1331,1.392
64161,0.0951,2.276
64164,0.1881,1.468
64180,0.288,1.698
64195,0.1881,1.44380009
64224,0.1051,2.186
64279,0.1881,1.468
64280,0.1881,0.52880013
64327,0.133,0.888500094
64335,0.133,1.3749001
64336,0.133,0.974400103
64338,0.133,1.0193001
64340,0.133,0.863300085
64342,0.133,1.45
64362,0.133,0.891400099
64363,0.133,0.81430012
64364,0.133,0.810600102
64365,0.133,0.774400115
64366,0.133,0.932100117
64367,0.133,0.961100101
64368,0.133,0.985300124
64369,0.133,0.914700091
64370,0.133,1.45
64371,0.133,1.45
64372,0.133,0.95600009
64373,0.133,1.45
64374,0.133,1.45
64376,0.133,0.966500103
64378,0.133,0.990200102
64382,0.1881,1.468
64386,0.1741,0.9672001
64389,0.133,1.08570015
64392,0.133,1.45
64393,0.1741,0.945800126
64394,0.133,1.38450015
64401,0.133,1.45
64421,0.1881,1.468
64433,0.1051,2.177
64438,0.1051,2.177
64467,0.1051,2.177
64469,0.1051,2.077
64485,0.1051,2.159
64488,0.1051,2.159
64494,0.1051,2.186
64495,0.1051,2.186
64512,0.1881,1.98
64517,0.1881,1.98
64519,0.1881,1.98
64529,0.1881,1.468
64548,0.174,2.199
64634,0.2681,1.938
64635,0.2681,1.938
64646,0.133,1.45
64647,0.133,1.07850015
64648,0.133,0.973300099
64649,0.133,0.952300131
64650,0.133,1.45
64651,0.133,1.45
64655,0.1881,1.468
64658,0.133,0.895200133
64659,0.133,0.892600119
64662,0.133,0.886600137
64663,0.288,1.698
64664,0.133,0.964600086
64666,0.133,0.857500136
64668,0.133,1.12150013
64670,0.133,1.07270014
64673,0.1051,1.6601001
64675,0.133,1.45
64676,0.288,1.698
64677,0.133,1.45
64678,0.133,1.7
64680,0.133,1.57660007
64682,0.133,1.45070016
64684,0.133,1.29640007
64686,0.133,1.7
64734,0.1881,1.468
64763,0.1881,1.468
64770,0.133,1.66910017
64774,0.133,1.0854001
64778,0.133,1.20910013
64795,0.133,1.7
64799,0.2511,1.56
64820,0.133,1.42380011
64834,0.133,1.42470014
64845,0.1881,1.468
64855,0.1051,1.73650014
64856,0.1051,2.186
64857,0.1051,1.36180007
64858,0.1051,1.43980014
64859,0.1051,1.42930007
64871,0.1881,1.468
64875,0.2281,1.83
64884,0.2281,1.83
64891,0.1051,2.399
64897,0.3001,1.824
64905,0.1881,1.468
64911,0.051099997,0.289900124
64912,0.051099997,0.350500107
64913,0.051099997,0.383300126
64914,0.1051,1.62620008
64915,0.1051,1.52480006
64916,0.1051,1.5940001
64917,0.1051,1.57920015
64918,0.1051,1.4841001
64919,0.1051,2.2369
64922,0.1051,2.0822
64923,0.1051,2.17710018
64924,0.1051,1.6426
64947,0.1051,2.186
64950,0.1051,1.79580009
64959,0.2301,1.824
64972,0.2681,1.938
65019,0.2301,1.824
65021,0.2301,1.824
65029,0.1331,1.59
65043,0.2301,1.824
65044,0.1331,1.59
65046,0.1051,2.026
65049,0.2301,1.824
65052,0.2301,1.824
65053,0.288,2.555
65069,0.288,2.555
65073,0.174,2.119
65077,0.174,2.119
65079,0.174,2.119
65083,0.1881,1.468
65094,0.2301,1.5
65124,0.4001,1.4
65125,0.4001,1.4
65129,0.4001,1.4
65133,0.2001,1.5
65136,0.2001,1.5
65139,0.1881,1.468
65152,0.2281,1.83
65157,0.2281,1.83
65172,0.1881,1.468
65175,0.133,1.7
65184,0.1331,1.59
65188,0.2281,1.8
65191,0.1331,1.8001
65216,0.1331,1.79
65226,0.1881,1.897
65245,0.1881,1.468
65252,0.1881,1.873
65253,0.1051,2.015
65272,0.1051,2.159
65279,0.1881,1.468
65280,0.1051,0.913100123
65281,0.1051,1.64660013
65282,0.1051,1.80480015
65283,0.1051,2.1026
65285,0.1051,1.10290015
65288,0.1051,1.2628001
65316,0.1881,1.468
65317,0.1051,1.3957001
65318,0.1051,1.28290009
65319,0.1051,1.37500012
65320,0.1051,0.658200145
65321,0.1051,1.51550007
65322,0.1051,1.62520015
65328,0.1051,2.186
65331,0.1051,2.186
65334,0.1051,0.962800086
65335,0.1051,1.02180016
65336,0.1051,1.6687001
65345,0.174,2.119
65359,0.1881,1.468
65379,0.174,2.119
65391,0.1051,1.44390011
65409,0.1881,1.092
65412,0.1881,1.092
65423,0.1881,1.468
65455,0.1051,2.2105
65457,0.1051,2.03000021
65462,0.1881,1.468
65468,0.1051,2.25750017
65469,0.1051,1.52650011
65474,0.1051,1.80620015
65476,0.174,1.999
65477,0.174,1.999
65481,0.1051,1.83110011
65482,0.1051,2.0829
65486,0.1051,1.11130011
65487,0.1051,1.6134001
65488,0.1051,1.5911001
65495,0.1881,1.468
65510,0.1331,1.79
65514,0.2281,1.83
65523,0.1051,2.298
65527,0.1051,1.95880008
65530,0.1331,1.79
65535,0.1881,1.468
65546,0.2681,1.938
65549,0.2681,1.938
65553,0.2681,1.938
65554,0.1051,1.08850014
65557,0.1051,1.5114001
65561,0.1051,2.1988
65564,0.1051,1.7621001
65566,0.1051,1.97190011
65584,0.1881,1.468
65586,0.2681,1.938
65588,0.2681,1.938
65625,0.288,2.555
65654,0.2681,1.938
65895,0.1881,1.468
65904,0.1331,1.93
65914,0.1881,1.468
65940,0.1331,1.392
65941,0.1331,1.392
65947,0.1881,1.468
65969,0.1331,1.568
65973,0.1331,1.568
66028,0.100099996,2.38180017
66047,0.4001,1.429
66088,0.1881,1.468
66102,0.2281,2.028
66113,0.133,1.998
66115,0.1881,1.873
66119,0.1881,1.468
66133,0.1881,1.7001
66149,0.100099996,2.41
66162,0.1881,1.468
66164,0.1051,2.077
66166,0.1051,2.159
66168,0.1051,2.159
66169,0.1051,2.159
66173,0.4001,1.429
66177,0.1051,2.159
66178,0.1051,2.159
66213,0.1331,1.568
66221,0.1881,1.468
66229,0.100099996,2.41
66279,0.1051,2.119
66280,0.1051,2.119
66284,0.1051,2.119
66290,0.1881,1.468
66295,0.1051,2.399
66296,0.1051,2.399
66302,0.100099996,2.41
66311,0.1051,2.119
66329,0.1051,2.399
66367,0.1881,1.468
66383,0.1331,1.79
66440,0.2001,1.65
66441,0.1601,1.4716
66442,0.2001,1.65
66446,0.2001,0.401200116
66453,0.2001,1.00550008
66454,0.1601,1.5
66457,0.2301,1.824
66458,0.2301,1.824
66459,0.1601,1.0272001
66461,0.3881,0.443300128
66469,0.7301,1.36680007
66471,0.43,1.36570013
66474,0.43,1.2065
66476,0.1331,1.79
66479,0.1881,1.468
66491,0.2001,0.683300138
66492,0.2001,0.772200108
66494,0.2001,0.835900128
66516,0.2301,1.824
