shot,time_s,time_ms,ts_core_density,interf_core_density,log10_diff,reason
76799,0.6673399806022644,667.3399806022644,3.4630592445201813,241.96546012968807,1.8442934547870693,Factor of 69.9 difference
76799,0.6843400001525879,684.3400001525879,3.629283517600845,239.50337036090227,1.8194907329434122,Factor of 66.0 difference
76799,0.7003399729728699,700.3399729728699,3.4732953669283697,239.9917857404906,1.8394546602388364,Factor of 69.1 difference
76799,0.7173399925231934,717.3399925231934,3.9974037116260637,248.66380459296457,1.7938345627569854,Factor of 62.2 difference
76799,0.7343400120735168,734.3400120735168,3.782317665017426,257.67041275025446,1.8333065520631364,Factor of 68.1 difference
76799,0.7503399848937988,750.3399848937988,3.8563376083071175,266.61686970502126,1.8397125773581788,Factor of 69.1 difference
76799,0.7673400044441223,767.3400044441223,4.045949084118246,277.82314851030964,1.8367480156424554,Factor of 68.7 difference
76799,0.7843400239944458,784.3400239944458,3.4760141977960304,270.5241082992349,1.8911244325341694,Factor of 77.8 difference
76799,0.8003399968147278,800.3399968147278,3.4621218878722284,279.8788728552182,1.9076277625957818,Factor of 80.8 difference
76799,0.8173400163650513,817.3400163650513,3.215138597631323,308.37818609967445,1.9818839504075827,Factor of 95.9 difference
76799,0.83433997631073,834.33997631073,2.902116398880086,324.10773963320537,2.0479745747752025,Factor of 111.7 difference
76799,0.8503400087356567,850.3400087356567,2.81978441172049,347.09259216643017,2.0902294394799443,Factor of 123.1 difference
76799,0.8673399686813354,867.3399686813354,2.819257356516204,365.6034562398344,2.1128755703463633,Factor of 129.7 difference
76799,0.8843399882316589,884.3399882316589,2.5680746863054456,389.1149484544848,2.180470265224601,Factor of 151.5 difference
76799,0.9003400206565857,900.3400206565857,2.584053671909968,378.3852067847676,2.1656326191364754,Factor of 146.4 difference
76799,0.9173399806022644,917.3399806022644,2.752114752184311,376.7913828766412,2.1364344237448383,Factor of 136.9 difference
76799,0.9343400001525879,934.3400001525879,2.4493382793907736,380.2103749762525,2.1909751935802886,Factor of 155.2 difference
76799,0.9503399729728699,950.3399729728699,2.503544660064859,380.471752639626,2.181767075915394,Factor of 152.0 difference
76799,0.9673399925231934,967.3399925231934,2.5620252742011203,390.2882487474055,2.182802065519995,Factor of 152.3 difference
76799,0.9843400120735168,984.3400120735168,2.356001625985503,397.7734846555743,2.2274602440989923,Factor of 168.8 difference
76799,1.0003399848937988,1000.3399848937988,2.3194783359327573,388.7386164106227,2.2242673640638495,Factor of 167.6 difference
76799,1.0173399448394775,1017.3399448394775,2.484484203250571,417.0285967148992,2.2249295968992806,Factor of 167.9 difference
76799,1.0343400239944458,1034.3400239944458,2.330398863907333,428.0380119214761,2.2640520783563716,Factor of 183.7 difference
76799,1.0503400564193726,1050.3400564193726,2.3678353393767027,429.4935753210422,2.2586051737070645,Factor of 181.4 difference
76799,1.0673400163650513,1067.3400163650513,2.288439731141727,441.1350425878229,2.2850320791029626,Factor of 192.8 difference
76799,1.08433997631073,1084.33997631073,2.193728993118389,445.2390040432596,2.307410227526364,Factor of 203.0 difference
76799,1.1003400087356567,1100.3400087356567,2.2404638418637184,446.6729220171167,2.299651686322011,Factor of 199.4 difference
76799,1.1173399686813354,1117.3399686813354,2.314380128159132,453.0429822150556,2.291704715732493,Factor of 195.8 difference
76799,1.1343400478363037,1134.3400478363037,2.2080385057602636,472.87914306880424,2.3307435165910464,Factor of 214.2 difference
76799,1.150339961051941,1150.339961051941,2.1134107870905003,469.7826087025127,2.3469130154262503,Factor of 222.3 difference
76799,1.1673400402069092,1167.3400402069092,2.2617687668295554,484.86310908724647,2.331170939460153,Factor of 214.4 difference
76799,1.184340000152588,1184.340000152588,2.023623866038032,498.7620056672466,2.391763569983388,Factor of 246.5 difference
76799,1.2003400325775146,1200.3400325775146,2.050099666098505,499.7533042402262,2.3869806993411578,Factor of 243.8 difference
76799,1.2173399925231934,1217.3399925231934,2.3543763328801646,510.81318791012734,2.3363862177119428,Factor of 217.0 difference
76799,1.234339952468872,1234.339952468872,2.2228357606908298,509.198816328701,2.3599800103899673,Factor of 229.1 difference
76799,1.2503399848937988,1250.3399848937988,2.2651703332328004,530.9595904832065,2.3699606046036297,Factor of 234.4 difference
76799,1.2673399448394775,1267.3399448394775,3.2861746254078645,581.8311822690721,2.248106354952779,Factor of 177.1 difference
76799,1.2843400239944458,1284.3400239944458,3.934324370138381,611.0603882756368,2.191213968687002,Factor of 155.3 difference
76799,1.300339937210083,1300.339937210083,4.361351969789977,614.8464518923764,2.1491455346695543,Factor of 141.0 difference
76799,1.3173400163650513,1317.3400163650513,4.53415331665531,653.0113625095976,2.1584245369822366,Factor of 144.0 difference
76799,1.33433997631073,1334.33997631073,4.598210410779342,644.9011677106381,2.146904322918026,Factor of 140.3 difference
76799,1.3503400087356567,1350.3400087356567,4.324539764702716,649.2405548365956,2.176465745367067,Factor of 150.1 difference
76799,1.3673399686813354,1367.3399686813354,4.159198894523331,636.2667539150527,2.1846295421653745,Factor of 153.0 difference
76799,1.3843400478363037,1384.3400478363037,4.113953048793345,653.5632786439319,2.201028311848694,Factor of 158.9 difference
76799,1.400339961051941,1400.339961051941,4.542397277290759,647.0025472967692,2.153620875655387,Factor of 142.4 difference
76799,1.4173400402069092,1417.3400402069092,4.781773228365451,661.0552980990394,2.140648814067507,Factor of 138.2 difference
76799,1.434340000152588,1434.340000152588,4.555713813065657,675.5388182056676,2.1710938755866747,Factor of 148.3 difference
76799,1.4503400325775146,1450.3400325775146,4.871829980645111,673.1711069965729,2.140433343780919,Factor of 138.2 difference
76799,1.4673399925231934,1467.3399925231934,4.978798315493484,660.2344044769604,2.122573617507987,Factor of 132.6 difference
76799,1.484339952468872,1484.339952468872,4.90360120301706,656.4075269885977,2.1266584095212,Factor of 133.9 difference
76799,1.5003399848937988,1500.3399848937988,4.798019197725674,667.5599033358459,2.1434282617771268,Factor of 139.1 difference
76799,1.5173399448394775,1517.3399448394775,5.433192424584519,698.9123876817298,2.1093676515853472,Factor of 128.6 difference
76799,1.5343400239944458,1534.3400239944458,4.9727400957634575,747.055980288311,2.1767573856103026,Factor of 150.2 difference
76799,1.550339937210083,1550.339937210083,4.725053608528958,814.77311759537,2.2366299513683288,Factor of 172.4 difference
76799,1.5673400163650513,1567.3400163650513,5.380722935207374,891.2045512964048,2.2191367658539463,Factor of 165.6 difference
76799,1.58433997631073,1584.33997631073,5.252245354650789,980.4052662009045,2.2710606297507057,Factor of 186.7 difference
76799,1.6003400087356567,1600.3400087356567,5.0520825320376614,1052.985390385598,2.3189519089408934,Factor of 208.4 difference
76799,1.6173399686813354,1617.3399686813354,6.7157101939060535,1129.5786721982415,2.2258245372205767,Factor of 168.2 difference
57407,0.05034000054001808,50.34000054001808,1.268810283062112,-13.15267387119601,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.06734000146389008,67.34000146389008,1.2735891857409223,-13.15267387119601,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.08433999866247177,84.33999866247177,1.9795590091606632,-10.715186774593345,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.10034000128507614,100.34000128507614,2.8596171402389157,-17.58772994369095,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.11733999848365784,117.33999848365784,3.5148806079999932,-17.219529008218533,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.13434000313282013,134.34000313282013,4.391139680873536,-13.298229859308902,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.1503400057554245,150.3400057554245,4.618699955254281,-11.725624766379957,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.6503400206565857,650.3400206565857,5.872346306662409,-10.559987629700206,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.6673399806022644,667.3399806022644,5.947596802234633,-18.59092435287377,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.6843400001525879,684.3400001525879,5.492739695796616,-20.56111724845303,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.7003399729728699,700.3399729728699,5.586414244147454,-14.168148505847137,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.7173399925231934,717.3399925231934,5.675654999395045,-5.762116909294996,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.7343400120735168,734.3400120735168,6.244065791741906,-1.3532746233713524,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.7843400239944458,784.3400239944458,7.0909873315816405,-11.115025497448041,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.8003399968147278,800.3399968147278,7.411770626355317,-8.058295211300539,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.8173400163650513,817.3400163650513,7.228690514201607,-9.559771577614702,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.83433997631073,834.33997631073,7.798473454919567,-10.209356890039649,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.8503400087356567,850.3400087356567,7.283456044195644,-13.84336244670443,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.8673399686813354,867.3399686813354,5.87138119958917,-16.81926103602435,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.8843399882316589,884.3399882316589,6.377641381044651,-1.9531654187068686,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.9003400206565857,900.3400206565857,6.931313085922945,-2.743897457715,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.9173399806022644,917.3399806022644,7.130308555611663,-8.139684580425728,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.9343400001525879,934.3400001525879,7.461353365881384,-13.359538627673693,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.9503399729728699,950.3399729728699,7.138871444314199,-19.98540240483789,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.9673399925231934,967.3399925231934,6.998520855203526,-20.599213127332213,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,0.9843400120735168,984.3400120735168,7.313415261053228,-18.04019393187891,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.0003399848937988,1000.3399848937988,7.749096257897407,-12.5482951992494,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.0173399448394775,1017.3399448394775,7.4722017502111155,-3.418429589462555,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.0503400564193726,1050.3400564193726,8.052285337530622,-3.4428532611526688,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.0673400163650513,1067.3400163650513,7.290197237559862,-11.237263042959063,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.08433997631073,1084.33997631073,8.22109062588824,-7.804878891721425,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.1003400087356567,1100.3400087356567,8.170303314404679,-5.802738146480856,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.1173399686813354,1117.3399686813354,8.394201733332428,-21.455669353499957,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.1343400478363037,1134.3400478363037,9.658673125322121,-37.059702639603955,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.150339961051941,1150.339961051941,8.51802138559297,-32.30453475179831,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.1673400402069092,1167.3400402069092,8.389101624187171,-22.165304713378216,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.184340000152588,1184.340000152588,7.612117897044342,-13.971593650000782,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.2003400325775146,1200.3400325775146,8.484813482345873,-6.843264933668533,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.2173399925231934,1217.3399925231934,8.401820531872179,-6.214787165864329,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.300339937210083,1300.339937210083,9.192284251372776,-9.666050371555531,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.3173400163650513,1317.3400163650513,8.534750732293489,-23.734151235758773,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.33433997631073,1334.33997631073,9.062160789305478,-30.254918413884326,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.3503400087356567,1350.3400087356567,9.673048700138192,-30.11814972270062,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.3673399686813354,1367.3399686813354,9.209389169725425,-25.451141556819355,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.3843400478363037,1384.3400478363037,10.513766151213401,-30.231095075542978,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.400339961051941,1400.339961051941,9.532272577814526,-36.59970567735177,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.4173400402069092,1417.3400402069092,8.68480592357478,-37.750385937456564,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.434340000152588,1434.340000152588,9.789444932020938,-36.44306133437509,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.4503400325775146,1450.3400325775146,9.6890919541703,-29.234084319754768,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.4673399925231934,1467.3399925231934,9.492418101002242,-25.144898541376765,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.484339952468872,1484.339952468872,10.185416983798314,-22.862868315192795,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.5003399848937988,1500.3399848937988,10.408217958010706,-17.34320735376659,0.0,Non-positive value (TS <= 0 or Interf <= 0)
57407,1.5173399448394775,1517.3399448394775,10.055818898946162,0.3912282273952563,1.4099872613858067,Factor of 25.7 difference
56001,0.35034000873565674,350.34000873565674,2.8044608071627235,-1.5246323010974516,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.05034000054001808,50.34000054001808,3.7084376193636674,0.03363163489613906,2.04244299833591,Factor of 110.3 difference
70353,0.06734000146389008,67.34000146389008,4.075766414882857,0.020286362335628493,2.3030051081452116,Factor of 200.9 difference
70353,0.08433999866247177,84.33999866247177,4.279140984323683,0.007484025180939879,2.7572213552971183,Factor of 571.8 difference
70353,0.10034000128507614,100.34000128507614,4.577737961287892,0.008785389963706368,2.7168898855661645,Factor of 521.1 difference
70353,0.11733999848365784,117.33999848365784,5.451741381029721,-0.006002085370160742,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.13434000313282013,134.34000313282013,5.65620214688879,-0.01787668467810304,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.1503400057554245,150.3400057554245,6.220245961323148,-0.025563439187361793,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.1673399955034256,167.3399955034256,6.539980188972926,-0.0270568560097493,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.1843400001525879,184.3400001525879,6.422458922148401,-0.010004139332547379,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.20034000277519226,200.34000277519226,7.231662407484141,0.0194076687204352,2.571264773574234,Factor of 372.6 difference
70353,0.21733999252319336,217.33999252319336,6.542509554089168,0.029437558099909018,2.3468425838906684,Factor of 222.3 difference
70353,0.23433999717235565,234.33999717235565,7.330159004464543,0.01529558113189888,2.6805474133996468,Factor of 479.2 difference
70353,0.25033998489379883,250.33998489379883,7.735361931555387,0.0018411846193119232,3.6233833005360587,Factor of 4201.3 difference
70353,0.2673400044441223,267.3400044441223,7.1929371588372195,0.001138133584314368,3.800713027304283,Factor of 6319.9 difference
70353,0.2843399941921234,284.3399941921234,6.700138987440502,0.007217510434314649,2.9676963913729466,Factor of 928.3 difference
70353,0.3003399968147278,300.3399968147278,8.272478307177142,0.014872872168613478,2.745240791766049,Factor of 556.2 difference
70353,0.3173399865627289,317.3399865627289,7.387474221325906,-0.005165419727945728,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.33434000611305237,334.34000611305237,7.7544082493650714,-0.028890056284857957,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.35034000873565674,350.34000873565674,7.951302400937843,-0.010818316526000538,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.36733999848365784,367.33999848365784,8.080768373089098,0.01844443640496128,2.6415872690374753,Factor of 438.1 difference
70353,0.38433998823165894,384.33998823165894,7.930874065342297,0.014931125669042585,2.725228502999279,Factor of 531.2 difference
70353,0.4003399908542633,400.3399908542633,8.584074010505585,-0.00852561831573586,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.4173400104045868,417.3400104045868,7.4166116506371385,-0.010133960732023193,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.4343400001525879,434.3400001525879,7.313749318093504,0.0012066559220514817,3.782556621952399,Factor of 6061.2 difference
70353,0.45034000277519226,450.34000277519226,7.079822668656605,0.009806661890238055,2.8585011777219362,Factor of 721.9 difference
70353,0.46733999252319336,467.33999252319336,6.079926405031162,0.0012386001708122112,3.690967186785295,Factor of 4908.7 difference
70353,0.48434001207351685,484.34001207351685,6.428403029967901,-0.022523083378130943,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.5003399848937988,500.3399848937988,6.512648227948479,-0.028966960251273217,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.5173400044441223,517.3400044441223,6.210309449032912,-0.01969315519660032,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.5343400239944458,534.3400239944458,6.342943011096034,0.013728340693640807,2.664672761003483,Factor of 462.0 difference
70353,0.5503399968147278,550.3399968147278,6.951055754298222,0.022023248828117813,2.4991693863278583,Factor of 315.6 difference
70353,0.5673400163650513,567.3400163650513,6.240308004057453,0.008296369282351104,2.8763179509339345,Factor of 752.2 difference
70353,0.58433997631073,584.33997631073,6.64513652284215,0.008900325865527706,2.8730980001960646,Factor of 746.6 difference
70353,0.6003400087356567,600.3400087356567,6.798801632770138,0.012783173010613862,2.725793703230196,Factor of 531.9 difference
70353,0.6173399686813354,617.3399686813354,6.759254558336082,0.014721130974045798,2.6619576259506834,Factor of 459.2 difference
70353,0.6343399882316589,634.3399882316589,6.466422185615997,0.012803621349910118,2.703331233832116,Factor of 505.0 difference
70353,0.6503400206565857,650.3400206565857,7.023500106818476,-0.012270438096830464,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.6673399806022644,667.3399806022644,6.502759842656841,-0.02917739990488187,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.6843400001525879,684.3400001525879,6.646150608294856,-0.022131820447399937,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.7003399729728699,700.3399729728699,7.396652809069813,-0.003270759544573133,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.7173399925231934,717.3399925231934,6.726753196890126,0.010105127757571686,2.8232636852009594,Factor of 665.7 difference
70353,0.7343400120735168,734.3400120735168,7.067457384272772,0.012784161712085402,2.7425909428646573,Factor of 552.8 difference
70353,0.7503399848937988,750.3399848937988,7.315618280201878,0.013050298501588582,2.748630590977669,Factor of 560.6 difference
70353,0.7673400044441223,767.3400044441223,6.726129060737524,0.015705616505687244,2.6317102074931435,Factor of 428.3 difference
70353,0.7843400239944458,784.3400239944458,6.7827853234989135,0.008777050855204454,2.8880594570618383,Factor of 772.8 difference
70353,0.8003399968147278,800.3399968147278,6.895279415394918,-0.005114237461672755,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.8173400163650513,817.3400163650513,6.010165664200043,-0.022180753868796723,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.83433997631073,834.33997631073,5.721166005518945,-0.02633694218152837,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.8503400087356567,850.3400087356567,5.591710303054751,-0.003707362941809459,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.8673399686813354,867.3399686813354,5.3002526608675735,0.009943689385843097,2.7267490230818723,Factor of 533.0 difference
70353,0.8843399882316589,884.3399882316589,5.001332597804216,0.00830317079256105,2.779841765627729,Factor of 602.3 difference
70353,0.9003400206565857,900.3400206565857,5.255463892197702,0.004306014810878772,3.0865355373218177,Factor of 1220.5 difference
70353,0.9173399806022644,917.3399806022644,4.898346000328391,-0.0006937379889741824,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.9343400001525879,934.3400001525879,5.024291646834311,0.004510245659764326,3.04687464384591,Factor of 1114.0 difference
70353,0.9503399729728699,950.3399729728699,4.987465286343259,-0.001415344195371008,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.9673399925231934,967.3399925231934,4.347324052441581,-0.013218797799551795,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,0.9843400120735168,984.3400120735168,4.672732908271716,-0.02296275059028787,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.0003399848937988,1000.3399848937988,4.753245443032336,-0.017247736539224474,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.0173399448394775,1017.3399448394775,4.115756632823865,0.004322266967126835,2.9787380989483125,Factor of 952.2 difference
70353,1.0343400239944458,1034.3400239944458,4.517637960360432,0.024746409276630632,2.26139923261926,Factor of 182.6 difference
70353,1.0503400564193726,1050.3400564193726,4.283707283688305,0.025334264886407987,2.2281114796866084,Factor of 169.1 difference
70353,1.0673400163650513,1067.3400163650513,4.390993799118522,0.00916407637120123,2.6804741239642023,Factor of 479.2 difference
70353,1.08433997631073,1084.33997631073,4.514077466945147,-0.0015011740701949953,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.1003400087356567,1100.3400087356567,4.324617938269241,-0.003631925277229056,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.1173399686813354,1117.3399686813354,3.7326938420218068,-0.00428933058092073,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.1343400478363037,1134.3400478363037,4.317584144387954,-0.003536273349070029,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.150339961051941,1150.339961051941,4.143569498724533,-0.005451843365974835,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.1673400402069092,1167.3400402069092,3.7693066053544064,-0.013863164871023001,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.184340000152588,1184.340000152588,3.7251797016040813,0.0005249826035859456,3.8510023154573765,Factor of 7095.8 difference
70353,1.2003400325775146,1200.3400325775146,3.7839485190805258,0.015678809037812533,2.3826321485625988,Factor of 241.3 difference
70353,1.2173399925231934,1217.3399925231934,3.7430040770035893,0.018266964920316722,2.3115539054020378,Factor of 204.9 difference
70353,1.234339952468872,1234.339952468872,3.836839749112573,0.004585192409582797,2.9226160958739036,Factor of 836.8 difference
70353,1.2503399848937988,1250.3399848937988,4.164315812063929,-0.006562295134447206,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.2673399448394775,1267.3399448394775,4.823928197628524,0.0005701042415075328,3.927446562753593,Factor of 8461.5 difference
70353,1.2843400239944458,1284.3400239944458,5.867294137520418,0.006197878755793306,2.976194784463049,Factor of 946.7 difference
70353,1.300339937210083,1300.339937210083,6.624324415191322,0.00902420990221353,2.865732404739712,Factor of 734.1 difference
70353,1.3173400163650513,1317.3400163650513,7.075308363628566,-0.0003460505347817472,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.33433997631073,1334.33997631073,6.934097325968903,-0.021448815850133914,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.3503400087356567,1350.3400087356567,7.296811795160261,-0.01673471815759954,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.3673399686813354,1367.3399686813354,7.106470088178885,-0.004481178180098458,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.3843400478363037,1384.3400478363037,6.990530662362619,-0.010134233891943218,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.400339961051941,1400.339961051941,7.105103720252591,-0.006688546986603316,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.4173400402069092,1417.3400402069092,7.0613688889352035,0.009699770462162124,2.862127442684506,Factor of 728.0 difference
70353,1.434340000152588,1434.340000152588,7.013998212437569,0.015322043284402995,2.66064896598593,Factor of 457.8 difference
70353,1.4503400325775146,1450.3400325775146,7.118350602473288,0.00866983129162711,2.9143687281285513,Factor of 821.0 difference
70353,1.4673399925231934,1467.3399925231934,6.519739338927114,-0.0007646570795237376,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.484339952468872,1484.339952468872,6.711885110860095,-0.0018571354836041728,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.5003399848937988,1500.3399848937988,6.7852142892518,-0.01311248103810007,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.5173399448394775,1517.3399448394775,6.364178773796644,-0.006963405136697754,0.0,Non-positive value (TS <= 0 or Interf <= 0)
70353,1.5343400239944458,1534.3400239944458,6.955427898971734,0.006569257276434023,3.0248075822313925,Factor of 1058.8 difference
70353,1.550339937210083,1550.339937210083,7.4096962379833045,0.014655660210572493,2.7037950169691003,Factor of 505.6 difference
70353,1.5673400163650513,1567.3400163650513,7.533668766765842,0.015538887593243443,2.6855865965809507,Factor of 484.8 difference
70353,1.58433997631073,1584.33997631073,7.887577501718732,0.012325826854073138,2.806127576836217,Factor of 639.9 difference
70353,1.6003400087356567,1600.3400087356567,8.827116409287534,0.015444924016728473,2.7570330778910384,Factor of 571.5 difference
70353,1.6173399686813354,1617.3399686813354,7.76831875820924,0.017111647923470336,2.657035201779541,Factor of 454.0 difference
56186,0.1503400057554245,150.3400057554245,405.0191103812774,4.126486930252628,1.9918950414911178,Factor of 98.2 difference
56186,0.23433999717235565,234.33999717235565,356.00651554502264,6.18832939766283,1.7598845237592107,Factor of 57.5 difference
56186,0.4343400001525879,434.3400001525879,415.28411752036175,6.744112734294298,1.7894205005742938,Factor of 61.6 difference
56186,0.5003399848937988,500.3399848937988,345.15045029648024,6.70560695748028,1.711570350224608,Factor of 51.5 difference
56186,0.5503399968147278,550.3399968147278,579.1259385912678,6.853570876058003,1.9268561086924505,Factor of 84.5 difference
56186,0.58433997631073,584.33997631073,75.3084564427004,6.2586088614963185,1.080365935490168,Factor of 12.0 difference
56186,0.6343399882316589,634.3399882316589,36.21911659345358,3.514159888748826,1.0131163360727045,Factor of 10.3 difference
51068,0.06734000146389008,67.34000146389008,16.347852518436653,1.5699540604432154,1.017573766693731,Factor of 10.4 difference
51068,0.1503400057554245,150.3400057554245,53.22039011142903,3.8707409654365814,1.138283944863288,Factor of 13.7 difference
51068,0.1673399955034256,167.3399955034256,87.52396727112387,4.159434016081262,1.323092755879355,Factor of 21.0 difference
51068,0.1843400001525879,184.3400001525879,98.73158472706348,4.196415429974531,1.371577632635614,Factor of 23.5 difference
51068,0.20034000277519226,200.34000277519226,47.736428825662294,4.460332525403557,1.029482688891643,Factor of 10.7 difference
51068,0.25033998489379883,250.33998489379883,55.16039732571195,4.7199149061912395,1.067693216829627,Factor of 11.7 difference
51068,0.2673400044441223,267.3400044441223,48.99595388115337,4.744543966653422,1.0139657416764507,Factor of 10.3 difference
51068,0.3003399968147278,300.3399968147278,73.67455167930096,4.768512440529636,1.1889345817839938,Factor of 15.5 difference
51068,0.33434000611305237,334.34000611305237,53.74005296113189,4.889033868292024,1.0410750442913312,Factor of 11.0 difference
51068,0.35034000873565674,350.34000873565674,54.11433191601836,4.938780172379121,1.0396926051859054,Factor of 11.0 difference
51068,0.4343400001525879,434.3400001525879,83.23769692376705,5.355628340115512,1.1915096243268053,Factor of 15.5 difference
51068,0.45034000277519226,450.34000277519226,104.82794699386646,5.5555437433009995,1.2757505089300192,Factor of 18.9 difference
51068,0.48434001207351685,484.34001207351685,89.53777553750035,5.685491064345985,1.1972383193310854,Factor of 15.7 difference
51068,0.5003399848937988,500.3399848937988,93.15719074942602,5.772698169396062,1.207837532841781,Factor of 16.1 difference
